Player_ID,Player_Name_Full,Rk_Sal,Player_In_Salary_Table,Salary_Value,Tm_ID,Season_End_Year
thomala01,Lance Thomas,16,Lance Thomas,403784.0,NYK,2015
gallola01,Langston Galloway,17,Langston Galloway,235762.0,NYK,2015
ledori01,Ricky Ledo,18,Ricky Ledo,96056.0,NYK,2015
kirkal01,Alex Kirk,19,Alex Kirk,65000.0,NYK,2015
sanchor01,Orlando Sanchez,20,Orlando Sanchez,15000.0,NYK,2015
jamesle01,LeBron James,1,LeBron James,20644400.0,CLE,2015
loveke01,Kevin Love,2,Kevin Love,15719062.0,CLE,2015
varejan01,Anderson Varejao,3,Anderson Varejao,9704595.0,CLE,2015
irvinky01,Kyrie Irving,4,Kyrie Irving,7070730.0,CLE,2015
smithjr01,J.R. Smith,5,J.R. Smith,6516000.0,CLE,2015
thomptr01,Tristan Thompson,6,Tristan Thompson,5138430.0,CLE,2015
mozgoti01,Timofey Mozgov,7,Timofey Mozgov,4650000.0,CLE,2015
millemi01,Mike Miller,8,Mike Miller,2732000.0,CLE,2015
shumpim01,Iman Shumpert,9,Iman Shumpert,2616975.0,CLE,2015
haywobr01,Brendan Haywood,10,Brendan Haywood,2213688.0,CLE,2015
mariosh01,Shawn Marion,11,Shawn Marion,1448490.0,CLE,2015
jonesja02,James Jones,12,James Jones,1448490.0,CLE,2015
harrijo01,Joe Harris,13,Joe Harris,884879.0,CLE,2015
dellama01,Matthew Dellavedova,14,Matthew Dellavedova,816482.0,CLE,2015
perkike01,Kendrick Perkins,15,Kendrick Perkins,434547.0,CLE,2015
rosede01,Derrick Rose,1,Derrick Rose,18862875.0,CHI,2015
boozeca01,Carlos Boozer,2,Carlos Boozer,13550000.0,CHI,2015
noahjo01,Joakim Noah,3,Joakim Noah,12200000.0,CHI,2015
gibsota01,Taj Gibson,4,Taj Gibson,8000000.0,CHI,2015
gasolpa01,Pau Gasol,5,Pau Gasol,7128000.0,CHI,2015
mirotni01,Nikola Mirotic,6,Nikola Mirotic,5305000.0,CHI,2015
dunlemi02,Mike Dunleavy,7,Mike Dunleavy,3326235.0,CHI,2015
hinriki01,Kirk Hinrich,8,Kirk Hinrich,2730000.0,CHI,2015
mcderdo01,Doug McDermott,9,Doug McDermott,2277960.0,CHI,2015
butleji01,Jimmy Butler,10,Jimmy Butler,2008748.0,CHI,2015
snellto01,Tony Snell,11,Tony Snell,1472400.0,CHI,2015
mohamna01,Nazr Mohammed,12,Nazr Mohammed,1448490.0,CHI,2015
brookaa01,Aaron Brooks,13,Aaron Brooks,1145685.0,CHI,2015
mooreet01,E'Twaun Moore,14,E'Twaun Moore,948163.0,CHI,2015
bairsca01,Cameron Bairstow,15,Cameron Bairstow,507336.0,CHI,2015
hamilri01,Richard Hamilton,16,Richard Hamilton,333333.0,CHI,2015
shengto01,Tornike Shengelia,17,Tornike Shengelia,,CHI,2015
sandela01,Larry Sanders,1,Larry Sanders,11000000.0,MIL,2015
mayooj01,O.J. Mayo,2,O.J. Mayo,8000000.0,MIL,2015
goodedr01,Drew Gooden,3,Drew Gooden,6680000.0,MIL,2015
pachuza01,Zaza Pachulia,4,Zaza Pachulia,5200000.0,MIL,2015
parkeja01,Jabari Parker,5,Jabari Parker,4930560.0,MIL,2015
butleca01,Caron Butler,6,Caron Butler,4500000.0,MIL,2015
dudleja01,Jared Dudley,7,Jared Dudley,4250000.0,MIL,2015
bayleje01,Jerryd Bayless,8,Jerryd Bayless,3000000.0,MIL,2015
cartemi01,Michael Carter-Williams,9,Michael Carter-Williams,2300040.0,MIL,2015
hensojo01,John Henson,10,John Henson,1987320.0,MIL,2015
antetgi01,Giannis Antetokounmpo,11,Giannis Antetokounmpo,1873200.0,MIL,2015
ennisty01,Tyler Ennis,12,Tyler Ennis,1590720.0,MIL,2015
willish03,Shawne Williams,13,Shawne Williams,1227985.0,MIL,2015
plumlmi01,Miles Plumlee,14,Miles Plumlee,1169880.0,MIL,2015
middlkh01,Khris Middleton,15,Khris Middleton,915243.0,MIL,2015
inglida01,Damien Inglis,16,Damien Inglis,820000.0,MIL,2015
woltena01,Nate Wolters,17,Nate Wolters,816482.0,MIL,2015
obryajo01,Johnny O'Bryant,18,Johnny O'Bryant,600000.0,MIL,2015
martike01,Kenyon Martin,19,Kenyon Martin,414551.0,MIL,2015
johnsch04,Chris Johnson,20,Chris Johnson,107674.0,MIL,2015
gutiejo01,Jorge Gutierrez,21,Jorge Gutierrez,59686.0,MIL,2015
georgpa01,Paul George,1,Paul George,15925680.0,IND,2015
hibbero01,Roy Hibbert,2,Roy Hibbert,14898938.0,IND,2015
westda01,David West,3,David West,12000000.0,IND,2015
hillge01,George Hill,4,George Hill,8000000.0,IND,2015
scolalu01,Luis Scola,5,Luis Scola,4868499.0,IND,2015
milescj01,C.J. Miles,6,C.J. Miles,4205000.0,IND,2015
mahinia01,Ian Mahinmi,7,Ian Mahinmi,4000000.0,IND,2015
copelch01,Chris Copeland,8,Chris Copeland,3135000.0,IND,2015
watsocj01,C.J. Watson,9,C.J. Watson,2106720.0,IND,2015
hillso01,Solomon Hill,10,Solomon Hill,1302840.0,IND,2015
stuckro01,Rodney Stuckey,11,Rodney Stuckey,1227985.0,IND,2015
rudezda01,Damjan Rudez,12,Damjan Rudez,1100000.0,IND,2015
allenla01,Lavoy Allen,13,Lavoy Allen,948163.0,IND,2015
sloando01,Donald Sloan,14,Donald Sloan,948163.0,IND,2015
whittsh01,Shayne Whittington,15,Shayne Whittington,507336.0,IND,2015
smithjo03,Josh Smith,1,Josh Smith,14000000.0,DET,2015
jennibr01,Brandon Jennings,2,Brandon Jennings,8000000.0,DET,2015
ilyaser01,Ersan Ilyasova,3,Ersan Ilyasova,7900000.0,DET,2015
princta01,Tayshaun Prince,4,Tayshaun Prince,7707865.0,DET,2015
meeksjo01,Jodie Meeks,5,Jodie Meeks,6000000.0,DET,2015
monrogr01,Greg Monroe,6,Greg Monroe,5479934.0,DET,2015
anthojo01,Joel Anthony,7,Joel Anthony,3800000.0,DET,2015
tollian01,Anthony Tolliver,8,Anthony Tolliver,3000000.0,DET,2015
caldwke01,Kentavious Caldwell-Pope,9,Kentavious Caldwell-Pope,2772480.0,DET,2015
drumman01,Andre Drummond,10,Andre Drummond,2568360.0,DET,2015
jacksre01,Reggie Jackson,11,Reggie Jackson,2204370.0,DET,2015
grayaa01,Aaron Gray,12,Aaron Gray,1227985.0,DET,2015
martica01,Cartier Martin,13,Cartier Martin,1145685.0,DET,2015
dinwisp01,Spencer Dinwiddie,14,Spencer Dinwiddie,700000.0,DET,2015
lucasjo02,John Lucas,15,John Lucas,123827.0,DET,2015
millequ01,Quincy Miller,16,Quincy Miller,107676.0,DET,2015
horfoal01,Al Horford,1,Al Horford,12000000.0,ATL,2015
millspa01,Paul Millsap,2,Paul Millsap,9500000.0,ATL,2015
teaguje01,Jeff Teague,3,Jeff Teague,8000000.0,ATL,2015
korveky01,Kyle Korver,4,Kyle Korver,6253521.0,ATL,2015
sefolth01,Thabo Sefolosha,5,Thabo Sefolosha,4150000.0,ATL,2015
scottmi01,Mike Scott,6,Mike Scott,3333333.0,ATL,2015
carrode01,DeMarre Carroll,7,DeMarre Carroll,2442455.0,ATL,2015
macksh01,Shelvin Mack,8,Shelvin Mack,2433333.0,ATL,2015
bazemke01,Kent Bazemore,9,Kent Bazemore,2000000.0,ATL,2015
brandel01,Elton Brand,10,Elton Brand,2000000.0,ATL,2015
schrode01,Dennis Schroder,11,Dennis Schroder,1690680.0,ATL,2015
jenkijo01,John Jenkins,12,John Jenkins,1312920.0,ATL,2015
anticpe01,Pero Antic,13,Pero Antic,1250000.0,ATL,2015
salmojo01,John Salmons,14,John Salmons,1000000.0,ATL,2015
muscami01,Mike Muscala,15,Mike Muscala,816482.0,ATL,2015
dayeau01,Austin Daye,16,Austin Daye,125104.0,ATL,2015
eddieja01,Jarell Eddie,17,Jarell Eddie,29843.0,ATL,2015
walljo01,John Wall,1,John Wall,14746000.0,WAS,2015
hilarne01,Nene Hilario,2,Nene Hilario,13000000.0,WAS,2015
gortama01,Marcin Gortat,3,Marcin Gortat,10434782.0,WAS,2015
blatcan01,Andray Blatche,4,Andray Blatche,8471339.0,WAS,2015
webstma02,Martell Webster,5,Martell Webster,5381750.0,WAS,2015
piercpa01,Paul Pierce,6,Paul Pierce,5305000.0,WAS,2015
bealbr01,Bradley Beal,7,Bradley Beal,4505280.0,WAS,2015
porteot01,Otto Porter,8,Otto Porter,4470480.0,WAS,2015
humphkr01,Kris Humphries,9,Kris Humphries,4300000.0,WAS,2015
serapke01,Kevin Seraphin,10,Kevin Seraphin,3898692.0,WAS,2015
sessira01,Ramon Sessions,11,Ramon Sessions,2077000.0,WAS,2015
blairde01,DeJuan Blair,12,DeJuan Blair,2000000.0,WAS,2015
butlera01,Rasual Butler,13,Rasual Butler,1448490.0,WAS,2015
goodedr01,Drew Gooden,14,Drew Gooden,1448000.0,WAS,2015
templga01,Garrett Temple,15,Garrett Temple,981084.0,WAS,2015
ricegl02,Glen Rice,16,Glen Rice,400000.0,WAS,2015
bynumwi01,Will Bynum,17,Will Bynum,144468.0,WAS,2015
murryto01,Toure' Murry,18,Toure' Murry,96056.0,WAS,2015
boshch01,Chris Bosh,1,Chris Bosh,20644400.0,MIA,2015
wadedw01,Dwyane Wade,2,Dwyane Wade,15000000.0,MIA,2015
denglu01,Luol Deng,3,Luol Deng,9714461.0,MIA,2015
dragigo01,Goran Dragic,4,Goran Dragic,7500000.0,MIA,2015
millemi01,Mike Miller,5,Mike Miller,6600000.0,MIA,2015
anderch01,Chris Andersen,6,Chris Andersen,5375000.0,MIA,2015
mcrobjo01,Josh McRoberts,7,Josh McRoberts,5305000.0,MIA,2015
chalmma01,Mario Chalmers,8,Mario Chalmers,4000000.0,MIA,2015
hasleud01,Udonis Haslem,9,Udonis Haslem,2732000.0,MIA,2015
dragizo01,Zoran Dragic,10,Zoran Dragic,1962103.0,MIA,2015
napiesh01,Shabazz Napier,11,Shabazz Napier,1238640.0,MIA,2015
whiteha01,Hassan Whiteside,12,Hassan Whiteside,769881.0,MIA,2015
ennisja01,James Ennis,13,James Ennis,507336.0,MIA,2015
johnsty01,Tyler Johnson,14,Tyler Johnson,507336.0,MIA,2015
beaslmi01,Michael Beasley,15,Michael Beasley,330226.0,MIA,2015
walkebi01,Henry Walker,16,Henry Walker,115422.0,MIA,2015
birchkh01,Khem Birch,17,Khem Birch,50000.0,MIA,2015
jeffeal01,Al Jefferson,1,Al Jefferson,13666667.0,CHO,2015
thomaty01,Tyrus Thomas,2,Tyrus Thomas,9388000.0,CHO,2015
stephla01,Lance Stephenson,3,Lance Stephenson,9000000.0,CHO,2015
willima02,Marvin Williams,4,Marvin Williams,7000000.0,CHO,2015
hendege02,Gerald Henderson,5,Gerald Henderson,6000000.0,CHO,2015
kiddgmi01,Michael Kidd-Gilchrist,6,Michael Kidd-Gilchrist,5016960.0,CHO,2015
zelleco01,Cody Zeller,7,Cody Zeller,4030560.0,CHO,2015
biyombi01,Bismack Biyombo,8,Bismack Biyombo,3873398.0,CHO,2015
willima01,Mo Williams,9,Mo Williams,3750000.0,CHO,2015
walkeke02,Kemba Walker,10,Kemba Walker,3272091.0,CHO,2015
roberbr01,Brian Roberts,11,Brian Roberts,2732000.0,CHO,2015
vonleno01,Noah Vonleh,12,Noah Vonleh,2524200.0,CHO,2015
pargoja01,Jannero Pargo,13,Jannero Pargo,1448490.0,CHO,2015
maxieja01,Jason Maxiell,14,Jason Maxiell,1316809.0,CHO,2015
hairspj02,P.J. Hairston,15,P.J. Hairston,1149720.0,CHO,2015
tayloje03,Jeffery Taylor,16,Jeffery Taylor,915243.0,CHO,2015
danietr01,Troy Daniels,17,Troy Daniels,816482.0,CHO,2015
williel01,Elliot Williams,18,Elliot Williams,53838.0,CHO,2015
fryech01,Channing Frye,1,Channing Frye,8175476.0,ORL,2015
davisgl01,Glen Davis,2,Glen Davis,6600000.0,ORL,2015
oladivi01,Victor Oladipo,3,Victor Oladipo,4978200.0,ORL,2015
gordobe01,Ben Gordon,4,Ben Gordon,4500000.0,ORL,2015
gordoaa01,Aaron Gordon,5,Aaron Gordon,3992040.0,ORL,2015
harrial01,Al Harrington,6,Al Harrington,3805000.0,ORL,2015
vucevni01,Nikola Vucevic,7,Nikola Vucevic,2751260.0,ORL,2015
ridnolu01,Luke Ridnour,8,Luke Ridnour,2750000.0,ORL,2015
paytoel01,Elfrid Payton,9,Elfrid Payton,2397840.0,ORL,2015
harrito02,Tobias Harris,10,Tobias Harris,2380594.0,ORL,2015
harklma01,Maurice Harkless,11,Maurice Harkless,1887840.0,ORL,2015
randoan01,Anthony Randolph,12,Anthony Randolph,1825359.0,ORL,2015
nichoan01,Andrew Nicholson,13,Andrew Nicholson,1545840.0,ORL,2015
fournev01,Evan Fournier,14,Evan Fournier,1483920.0,ORL,2015
greenwi01,Willie Green,15,Willie Green,1448490.0,ORL,2015
oquinky01,Kyle O'Quinn,16,Kyle O'Quinn,915243.0,ORL,2015
marblde01,Devyn Marble,17,Devyn Marble,884879.0,ORL,2015
dedmode01,Dewayne Dedmon,18,Dewayne Dedmon,816482.0,ORL,2015
curryse01,Seth Curry,19,Seth Curry,100000.0,ORL,2015
sivape01,Peyton Siva,20,Peyton Siva,100000.0,ORL,2015
roybr01,Brandon Roy,1,Brandon Roy,19317326.0,POR,2015
aldrila01,LaMarcus Aldridge,2,LaMarcus Aldridge,16006000.0,POR,2015
batumni01,Nicolas Batum,3,Nicolas Batum,11765500.0,POR,2015
afflaar01,Arron Afflalo,4,Arron Afflalo,7750000.0,POR,2015
matthwe02,Wesley Matthews,5,Wesley Matthews,7245640.0,POR,2015
lopezro01,Robin Lopez,6,Robin Lopez,6124728.0,POR,2015
kamanch01,Chris Kaman,7,Chris Kaman,4800000.0,POR,2015
lillada01,Damian Lillard,8,Damian Lillard,3340920.0,POR,2015
wrighdo01,Dorell Wright,9,Dorell Wright,3150000.0,POR,2015
freeljo01,Joel Freeland,10,Joel Freeland,3013512.0,POR,2015
mccolcj01,CJ McCollum,11,CJ McCollum,2421000.0,POR,2015
leoname01,Meyers Leonard,12,Meyers Leonard,2317920.0,POR,2015
blakest01,Steve Blake,13,Steve Blake,2077000.0,POR,2015
geeal01,Alonzo Gee,14,Alonzo Gee,1063384.0,POR,2015
garredi02,Diante Garrett,15,Diante Garrett,915243.0,POR,2015
crabbal01,Allen Crabbe,16,Allen Crabbe,862000.0,POR,2015
fraziti01,Tim Frazier,17,Tim Frazier,50734.0,POR,2015
duranke01,Kevin Durant,1,Kevin Durant,18995624.0,OKC,2015
westbru01,Russell Westbrook,2,Russell Westbrook,15719062.0,OKC,2015
ibakase01,Serge Ibaka,3,Serge Ibaka,12350000.0,OKC,2015
kanteen01,Enes Kanter,4,Enes Kanter,5694674.0,OKC,2015
waitedi01,Dion Waiters,5,Dion Waiters,4062000.0,OKC,2015
novakst01,Steve Novak,6,Steve Novak,3445946.0,OKC,2015
morroan01,Anthony Morrow,7,Anthony Morrow,3200000.0,OKC,2015
augusdj01,D.J. Augustin,8,D.J. Augustin,3000000.0,OKC,2015
collini01,Nick Collison,9,Nick Collison,2242003.0,OKC,2015
lambje01,Jeremy Lamb,10,Jeremy Lamb,2202000.0,OKC,2015
adamsst01,Steven Adams,11,Steven Adams,2184960.0,OKC,2015
mcgarmi01,Mitch McGary,12,Mitch McGary,1400040.0,OKC,2015
roberan03,Andre Roberson,13,Andre Roberson,1160880.0,OKC,2015
jonespe01,Perry Jones,14,Perry Jones,1129200.0,OKC,2015
singlky01,Kyle Singler,15,Kyle Singler,1090000.0,OKC,2015
telfase01,Sebastian Telfair,16,Sebastian Telfair,915243.0,OKC,2015
haywago01,Gordon Hayward,1,Gordon Hayward,14746000.0,UTA,2015
favorde01,Derrick Favors,2,Derrick Favors,12833333.0,UTA,2015
perkike01,Kendrick Perkins,3,Kendrick Perkins,9654342.0,UTA,2015
booketr01,Trevor Booker,4,Trevor Booker,5000000.0,UTA,2015
exumda01,Dante Exum,5,Dante Exum,3615000.0,UTA,2015
burksal01,Alec Burks,6,Alec Burks,3034356.0,UTA,2015
burketr01,Trey Burke,7,Trey Burke,2548560.0,UTA,2015
evansje01,Jeremy Evans,8,Jeremy Evans,1794871.0,UTA,2015
hoodro01,Rodney Hood,9,Rodney Hood,1290360.0,UTA,2015
goberru01,Rudy Gobert,10,Rudy Gobert,1127400.0,UTA,2015
felixca01,Carrick Felix,11,Carrick Felix,816482.0,UTA,2015
jerregr01,Grant Jerrett,12,Grant Jerrett,816481.0,UTA,2015
inglejo01,Joe Ingles,13,Joe Ingles,507336.0,UTA,2015
murryto01,Toure' Murry,14,Toure' Murry,250000.0,UTA,2015
millsel01,Elijah Millsap,15,Elijah Millsap,241731.0,UTA,2015
cooleja01,Jack Cooley,16,Jack Cooley,187357.0,UTA,2015
johnsch04,Chris Johnson,17,Chris Johnson,166897.0,UTA,2015
cottobr01,Bryce Cotton,18,Bryce Cotton,152200.0,UTA,2015
bostde01,Dee Bost,19,Dee Bost,65000.0,UTA,2015
bostde01,Dee Bost,20,Dee Bost,65000.0,UTA,2015
murphke01,Kevin Murphy,21,Kevin Murphy,65000.0,UTA,2015
williel01,Elliot Williams,22,Elliot Williams,53838.0,UTA,2015
benimje01,Jerrelle Benimon,23,Jerrelle Benimon,29843.0,UTA,2015
lawsoty01,Ty Lawson,1,Ty Lawson,11595506.0,DEN,2015
gallida01,Danilo Gallinari,2,Danilo Gallinari,10854850.0,DEN,2015
chandwi01,Wilson Chandler,3,Wilson Chandler,6757913.0,DEN,2015
hicksjj01,J.J. Hickson,4,J.J. Hickson,5381750.0,DEN,2015
arthuda01,Darrell Arthur,5,Darrell Arthur,3457149.0,DEN,2015
foyera01,Randy Foye,6,Randy Foye,3135000.0,DEN,2015
nelsoja01,Jameer Nelson,7,Jameer Nelson,2732000.0,DEN,2015
farieke01,Kenneth Faried,8,Kenneth Faried,2249768.0,DEN,2015
lauvejo01,Joffrey Lauvergne,9,Joffrey Lauvergne,1790280.0,DEN,2015
nurkiju01,Jusuf Nurkic,10,Jusuf Nurkic,1762680.0,DEN,2015
harriga01,Gary Harris,11,Gary Harris,1519200.0,DEN,2015
clavevi01,Victor Claver,12,Victor Claver,1370000.0,DEN,2015
randosh01,Shavlik Randolph,13,Shavlik Randolph,1227985.0,DEN,2015
bartowi01,Will Barton,14,Will Barton,915243.0,DEN,2015
clarkia01,Ian Clark,15,Ian Clark,816482.0,DEN,2015
greener01,Erick Green,16,Erick Green,507336.0,DEN,2015
millequ01,Quincy Miller,17,Quincy Miller,150000.0,DEN,2015
benimje01,Jerrelle Benimon,18,Jerrelle Benimon,35000.0,DEN,2015
frankja01,Jamaal Franklin,19,Jamaal Franklin,19914.0,DEN,2015
pekovni01,Nikola Pekovic,1,Nikola Pekovic,12100000.0,MIN,2015
garneke01,Kevin Garnett,2,Kevin Garnett,12000000.0,MIN,2015
martike02,Kevin Martin,3,Kevin Martin,6792500.0,MIN,2015
bennean01,Anthony Bennett,4,Anthony Bennett,5563920.0,MIN,2015
wiggian01,Andrew Wiggins,5,Andrew Wiggins,5510640.0,MIN,2015
rubiori01,Ricky Rubio,6,Ricky Rubio,5070686.0,MIN,2015
budinch01,Chase Budinger,7,Chase Budinger,5000000.0,MIN,2015
nealga01,Gary Neal,8,Gary Neal,3250000.0,MIN,2015
lavinza01,Zach LaVine,9,Zach LaVine,2055840.0,MIN,2015
muhamsh01,Shabazz Muhammad,10,Shabazz Muhammad,1971960.0,MIN,2015
paynead01,Adreian Payne,11,Adreian Payne,1855320.0,MIN,2015
dienggo01,Gorgui Dieng,12,Gorgui Dieng,1413480.0,MIN,2015
hummero01,Robbie Hummel,13,Robbie Hummel,880000.0,MIN,2015
hamilju01,Justin Hamilton,14,Justin Hamilton,816482.0,MIN,2015
brownlo01,Lorenzo Brown,15,Lorenzo Brown,283367.0,MIN,2015
radulmi01,Miroslav Raduljica,16,Miroslav Raduljica,96100.0,MIN,2015
onuakar01,Arinze Onuaku,17,Arinze Onuaku,43226.0,MIN,2015
kilpase01,Sean Kilpatrick,18,Sean Kilpatrick,29843.0,MIN,2015
leeda02,David Lee,1,David Lee,15012000.0,GSW,2015
bogutan01,Andrew Bogut,2,Andrew Bogut,12972973.0,GSW,2015
iguodan01,Andre Iguodala,3,Andre Iguodala,12289544.0,GSW,2015
curryst01,Stephen Curry,4,Stephen Curry,10629213.0,GSW,2015
livinsh01,Shaun Livingston,5,Shaun Livingston,5305000.0,GSW,2015
speigma01,Marreese Speights,6,Marreese Speights,3657500.0,GSW,2015
thompkl01,Klay Thompson,7,Klay Thompson,3075880.0,GSW,2015
barneha02,Harrison Barnes,8,Harrison Barnes,3049920.0,GSW,2015
barbole01,Leandro Barbosa,9,Leandro Barbosa,1448490.0,GSW,2015
rushbr01,Brandon Rush,10,Brandon Rush,1145685.0,GSW,2015
ezelife01,Festus Ezeli,11,Festus Ezeli,1112880.0,GSW,2015
nedovne01,Nemanja Nedovic,12,Nemanja Nedovic,1104240.0,GSW,2015
greendr01,Draymond Green,13,Draymond Green,915243.0,GSW,2015
holidju01,Justin Holiday,14,Justin Holiday,816482.0,GSW,2015
kuzmiog01,Ognjen Kuzmic,15,Ognjen Kuzmic,816482.0,GSW,2015
mcadoja01,James Michael McAdoo,16,James Michael McAdoo,167122.0,GSW,2015
craftaa01,Aaron Craft,17,Aaron Craft,35000.0,GSW,2015
wattmi01,Mitchell Watt,18,Mitchell Watt,35000.0,GSW,2015
kilpase01,Sean Kilpatrick,19,Sean Kilpatrick,35000.0,GSW,2015
paulch01,Chris Paul,1,Chris Paul,20068563.0,LAC,2015
griffbl01,Blake Griffin,2,Blake Griffin,17674612.0,LAC,2015
jordade01,DeAndre Jordan,3,DeAndre Jordan,11440124.0,LAC,2015
redicjj01,J.J. Redick,4,J.J. Redick,6583500.0,LAC,2015
crawfja01,Jamal Crawford,5,Jamal Crawford,5450000.0,LAC,2015
hawessp01,Spencer Hawes,6,Spencer Hawes,5305000.0,LAC,2015
barnema02,Matt Barnes,7,Matt Barnes,3396250.0,LAC,2015
riverau01,Austin Rivers,8,Austin Rivers,2439840.0,LAC,2015
farmajo01,Jordan Farmar,9,Jordan Farmar,2077000.0,LAC,2015
turkohe01,Hedo Turkoglu,10,Hedo Turkoglu,1448490.0,LAC,2015
davisgl01,Glen Davis,11,Glen Davis,1227985.0,LAC,2015
wilcocj01,C.J. Wilcox,12,C.J. Wilcox,1109760.0,LAC,2015
udohek01,Ekpe Udoh,13,Ekpe Udoh,981084.0,LAC,2015
delfica01,Carlos Delfino,14,Carlos Delfino,650000.0,LAC,2015
jonesda02,Dahntay Jones,15,Dahntay Jones,387632.0,LAC,2015
radulmi01,Miroslav Raduljica,16,Miroslav Raduljica,300000.0,LAC,2015
robinna01,Nate Robinson,17,Nate Robinson,154918.0,LAC,2015
hamiljo02,Jordan Hamilton,18,Jordan Hamilton,150591.0,LAC,2015
hudsole01,Lester Hudson,19,Lester Hudson,55774.0,LAC,2015
bledser01,Eric Bledsoe,1,Eric Bledsoe,12173913.0,PHO,2015
thornma01,Marcus Thornton,2,Marcus Thornton,8575000.0,PHO,2015
childjo01,Josh Childress,3,Josh Childress,7317500.0,PHO,2015
tuckepj01,P.J. Tucker,4,P.J. Tucker,5700000.0,PHO,2015
wrighbr03,Brandan Wright,5,Brandan Wright,5000000.0,PHO,2015
lenal01,Alex Len,6,Alex Len,3649920.0,PHO,2015
knighbr03,Brandon Knight,7,Brandon Knight,3553917.0,PHO,2015
greenge01,Gerald Green,8,Gerald Green,3500000.0,PHO,2015
morrima02,Markieff Morris,9,Markieff Morris,2989239.0,PHO,2015
morrima03,Marcus Morris,10,Marcus Morris,2943221.0,PHO,2015
grangda01,Danny Granger,11,Danny Granger,2077000.0,PHO,2015
salmojo01,John Salmons,12,John Salmons,2000000.0,PHO,2015
warretj01,T.J. Warren,13,T.J. Warren,1953120.0,PHO,2015
bullore01,Reggie Bullock,14,Reggie Bullock,1200720.0,PHO,2015
goodwar01,Archie Goodwin,15,Archie Goodwin,1112280.0,PHO,2015
marshke01,Kendall Marshall,16,Kendall Marshall,915243.0,PHO,2015
mitchto02,Tony Mitchell,17,Tony Mitchell,816482.0,PHO,2015
beaslmi01,Michael Beasley,18,Michael Beasley,777778.0,PHO,2015
barroea01,Earl Barron,19,Earl Barron,107676.0,PHO,2015
priceaj01,A.J. Price,20,A.J. Price,62552.0,PHO,2015
curryse01,Seth Curry,21,Seth Curry,48028.0,PHO,2015
mcneaje01,Jerel McNeal,22,Jerel McNeal,29843.0,PHO,2015
gayru01,Rudy Gay,1,Rudy Gay,19317325.0,SAC,2015
couside01,DeMarcus Cousins,2,DeMarcus Cousins,13701250.0,SAC,2015
landrca01,Carl Landry,3,Carl Landry,6500000.0,SAC,2015
willide02,Derrick Williams,4,Derrick Williams,6331404.0,SAC,2015
thompja02,Jason Thompson,5,Jason Thompson,6037500.0,SAC,2015
collida01,Darren Collison,6,Darren Collison,4797664.0,SAC,2015
millean02,Andre Miller,7,Andre Miller,4625000.0,SAC,2015
mclembe01,Ben McLemore,8,Ben McLemore,3026280.0,SAC,2015
stausni01,Nik Stauskas,9,Nik Stauskas,2745840.0,SAC,2015
evansre01,Reggie Evans,10,Reggie Evans,1768653.0,SAC,2015
holliry01,Ryan Hollins,11,Ryan Hollins,1316809.0,SAC,2015
casspom01,Omri Casspi,12,Omri Casspi,1063384.0,SAC,2015
ellinwa01,Wayne Ellington,13,Wayne Ellington,923780.0,SAC,2015
mccalra01,Ray McCallum,14,Ray McCallum,816482.0,SAC,2015
moreler01,Eric Moreland,15,Eric Moreland,507336.0,SAC,2015
millequ01,Quincy Miller,16,Quincy Miller,107676.0,SAC,2015
stockda01,David Stockton,17,David Stockton,29843.0,SAC,2015
wearda01,David Wear,18,David Wear,29843.0,SAC,2015
bhullsi01,Sim Bhullar,19,Sim Bhullar,29843.0,SAC,2015
bryanko01,Kobe Bryant,1,Kobe Bryant,23500000.0,LAL,2015
nashst01,Steve Nash,2,Steve Nash,9701000.0,LAL,2015
hilljo01,Jordan Hill,3,Jordan Hill,9000000.0,LAL,2015
linje01,Jeremy Lin,4,Jeremy Lin,8374646.0,LAL,2015
youngni01,Nick Young,5,Nick Young,4994420.0,LAL,2015
boozeca01,Carlos Boozer,6,Carlos Boozer,3250000.0,LAL,2015
randlju01,Julius Randle,7,Julius Randle,2997360.0,LAL,2015
kellyry01,Ryan Kelly,8,Ryan Kelly,1650000.0,LAL,2015
pricero01,Ronnie Price,9,Ronnie Price,1316809.0,LAL,2015
henryxa01,Xavier Henry,10,Xavier Henry,1082000.0,LAL,2015
ellinwa01,Wayne Ellington,11,Wayne Ellington,1063384.0,LAL,2015
johnswe01,Wesley Johnson,12,Wesley Johnson,981084.0,LAL,2015
davised01,Ed Davis,13,Ed Davis,981084.0,LAL,2015
sacrero01,Robert Sacre,14,Robert Sacre,915243.0,LAL,2015
clarkjo01,Jordan Clarkson,15,Jordan Clarkson,507336.0,LAL,2015
blackta01,Tarik Black,16,Tarik Black,507336.0,LAL,2015
buyckdw01,Dwight Buycks,17,Dwight Buycks,48028.0,LAL,2015
brownja01,Jabari Brown,18,Jabari Brown,44765.0,LAL,2015
howardw01,Dwight Howard,1,Dwight Howard,21436271.0,HOU,2015
hardeja01,James Harden,2,James Harden,14728844.0,HOU,2015
arizatr01,Trevor Ariza,3,Trevor Ariza,8579089.0,HOU,2015
scolalu01,Luis Scola,4,Luis Scola,6541000.0,HOU,2015
scolalu01,Luis Scola,5,Luis Scola,6172538.0,HOU,2015
terryja01,Jason Terry,6,Jason Terry,5850313.0,HOU,2015
