Game_ID,Date,Start_Time_ET,Visitor_Team_Name,Visitor_Team_ID,Visitor_PTS,Home_Team_Name,Home_Team_ID,Home_PTS,Box_Score_Link,Arena,Attendance,Notes,Season_End_Year,Home_Win,Point_Differential,Game_Duration
201912250PHI,2019-12-25,2:30p,Milwaukee Bucks,MIL,109,Philadelphia 76ers,PHI,121,/boxscores/201912250PHI.html,Wells Fargo Center,21028.0,,2020,1,12,2:04
201912250GSW,2019-12-25,5:00p,Houston Rockets,HOU,104,Golden State Warriors,GSW,116,/boxscores/201912250GSW.html,Chase Center,18064.0,,2020,1,12,2:14
201912250LAL,2019-12-25,8:00p,Los Angeles Clippers,LAC,111,Los Angeles Lakers,LAL,106,/boxscores/201912250LAL.html,STAPLES Center,18997.0,,2020,0,-5,2:29
201912250DEN,2019-12-25,10:30p,New Orleans Pelicans,NOP,112,Denver Nuggets,DEN,100,/boxscores/201912250DEN.html,Pepsi Center,19520.0,,2020,0,-12,2:10
201912260DET,2019-12-26,7:00p,Washington Wizards,WAS,102,Detroit Pistons,DET,132,/boxscores/201912260DET.html,Little Caesars Arena,17188.0,,2020,1,30,2:14
201912260BRK,2019-12-26,7:30p,New York Knicks,NYK,94,Brooklyn Nets,BRK,82,/boxscores/201912260BRK.html,Barclays Center,17732.0,,2020,0,-12,2:07
201912260DAL,2019-12-26,8:00p,San Antonio Spurs,SAS,98,Dallas Mavericks,DAL,102,/boxscores/201912260DAL.html,American Airlines Center,20427.0,,2020,1,4,2:12
201912260OKC,2019-12-26,8:00p,Memphis Grizzlies,MEM,110,Oklahoma City Thunder,OKC,97,/boxscores/201912260OKC.html,Chesapeake Energy Arena,18203.0,,2020,0,-13,2:05
201912260SAC,2019-12-26,10:00p,Minnesota Timberwolves,MIN,105,Sacramento Kings,SAC,104,/boxscores/201912260SAC.html,Golden 1 Center,17583.0,2OT,2020,0,-1,2:43
201912260UTA,2019-12-26,10:30p,Portland Trail Blazers,POR,115,Utah Jazz,UTA,121,/boxscores/201912260UTA.html,Vivint Smart Home Arena,18306.0,,2020,1,6,2:19
201912270BOS,2019-12-27,4:00p,Cleveland Cavaliers,CLE,117,Boston Celtics,BOS,129,/boxscores/201912270BOS.html,TD Garden,19156.0,,2020,1,12,2:07
201912270CHO,2019-12-27,7:00p,Oklahoma City Thunder,OKC,104,Charlotte Hornets,CHO,102,/boxscores/201912270CHO.html,Spectrum Center,18418.0,OT,2020,0,-2,2:36
201912270ORL,2019-12-27,7:00p,Philadelphia 76ers,PHI,97,Orlando Magic,ORL,98,/boxscores/201912270ORL.html,Amway Center,17311.0,,2020,1,1,2:13
201912270ATL,2019-12-27,7:30p,Milwaukee Bucks,MIL,112,Atlanta Hawks,ATL,86,/boxscores/201912270ATL.html,State Farm Arena,17358.0,,2020,0,-26,1:59
201912270MIA,2019-12-27,8:00p,Indiana Pacers,IND,112,Miami Heat,MIA,113,/boxscores/201912270MIA.html,AmericanAirlines Arena,19767.0,,2020,1,1,2:02
201912270GSW,2019-12-27,10:30p,Phoenix Suns,PHO,96,Golden State Warriors,GSW,105,/boxscores/201912270GSW.html,Chase Center,18064.0,,2020,1,9,2:10
201912280DEN,2019-12-28,5:00p,Memphis Grizzlies,MEM,110,Denver Nuggets,DEN,119,/boxscores/201912280DEN.html,Pepsi Center,19697.0,,2020,1,9,2:13
201912280BOS,2019-12-28,7:00p,Toronto Raptors,TOR,113,Boston Celtics,BOS,97,/boxscores/201912280BOS.html,TD Garden,19156.0,,2020,0,-16,2:09
201912280NOP,2019-12-28,7:00p,Indiana Pacers,IND,98,New Orleans Pelicans,NOP,120,/boxscores/201912280NOP.html,Smoothie King Center,15391.0,,2020,1,22,2:03
201912280CHI,2019-12-28,8:00p,Atlanta Hawks,ATL,81,Chicago Bulls,CHI,116,/boxscores/201912280CHI.html,United Center,21496.0,,2020,1,35,2:02
201912280HOU,2019-12-28,8:00p,Brooklyn Nets,BRK,98,Houston Rockets,HOU,108,/boxscores/201912280HOU.html,Toyota Center,18306.0,,2020,1,10,2:13
201912280MIA,2019-12-28,8:00p,Philadelphia 76ers,PHI,116,Miami Heat,MIA,117,/boxscores/201912280MIA.html,AmericanAirlines Arena,19865.0,OT,2020,1,1,2:40
201912280MIN,2019-12-28,8:00p,Cleveland Cavaliers,CLE,94,Minnesota Timberwolves,MIN,88,/boxscores/201912280MIN.html,Target Center,15411.0,,2020,0,-6,2:28
201912280WAS,2019-12-28,8:00p,New York Knicks,NYK,107,Washington Wizards,WAS,100,/boxscores/201912280WAS.html,Capital One Arena,19033.0,,2020,0,-7,2:16
201912280GSW,2019-12-28,8:30p,Dallas Mavericks,DAL,141,Golden State Warriors,GSW,121,/boxscores/201912280GSW.html,Chase Center,18064.0,,2020,0,-20,2:13
201912280MIL,2019-12-28,8:30p,Orlando Magic,ORL,100,Milwaukee Bucks,MIL,111,/boxscores/201912280MIL.html,Fiserv Forum,17920.0,,2020,1,11,2:03
201912280SAS,2019-12-28,8:30p,Detroit Pistons,DET,109,San Antonio Spurs,SAS,136,/boxscores/201912280SAS.html,AT&T Center,18524.0,,2020,1,27,2:08
201912280SAC,2019-12-28,9:00p,Phoenix Suns,PHO,112,Sacramento Kings,SAC,110,/boxscores/201912280SAC.html,Golden 1 Center,17583.0,,2020,0,-2,2:14
201912280POR,2019-12-28,10:00p,Los Angeles Lakers,LAL,128,Portland Trail Blazers,POR,120,/boxscores/201912280POR.html,Moda Center,19960.0,,2020,0,-8,2:21
201912280LAC,2019-12-28,10:30p,Utah Jazz,UTA,120,Los Angeles Clippers,LAC,107,/boxscores/201912280LAC.html,STAPLES Center,19068.0,,2020,0,-13,2:09
201912290TOR,2019-12-29,6:00p,Oklahoma City Thunder,OKC,98,Toronto Raptors,TOR,97,/boxscores/201912290TOR.html,Scotiabank Arena,19800.0,,2020,0,-1,2:08
201912290DEN,2019-12-29,8:00p,Sacramento Kings,SAC,115,Denver Nuggets,DEN,120,/boxscores/201912290DEN.html,Pepsi Center,19520.0,,2020,1,5,2:19
201912290MEM,2019-12-29,8:00p,Charlotte Hornets,CHO,104,Memphis Grizzlies,MEM,117,/boxscores/201912290MEM.html,FedEx Forum,16842.0,,2020,1,13,2:10
201912290NOP,2019-12-29,8:00p,Houston Rockets,HOU,112,New Orleans Pelicans,NOP,127,/boxscores/201912290NOP.html,Smoothie King Center,17712.0,,2020,1,15,2:06
201912290LAL,2019-12-29,9:30p,Dallas Mavericks,DAL,95,Los Angeles Lakers,LAL,108,/boxscores/201912290LAL.html,STAPLES Center,18997.0,,2020,1,13,2:20
201912300ORL,2019-12-30,7:00p,Atlanta Hawks,ATL,101,Orlando Magic,ORL,93,/boxscores/201912300ORL.html,Amway Center,17784.0,,2020,0,-8,2:15
201912300WAS,2019-12-30,7:00p,Miami Heat,MIA,105,Washington Wizards,WAS,123,/boxscores/201912300WAS.html,Capital One Arena,20476.0,,2020,1,18,2:18
201912300CHI,2019-12-30,8:00p,Milwaukee Bucks,MIL,123,Chicago Bulls,CHI,102,/boxscores/201912300CHI.html,United Center,21954.0,,2020,0,-21,1:58
201912300MIN,2019-12-30,8:00p,Brooklyn Nets,BRK,115,Minnesota Timberwolves,MIN,122,/boxscores/201912300MIN.html,Target Center,15824.0,OT,2020,1,7,2:36
201912300UTA,2019-12-30,9:00p,Detroit Pistons,DET,81,Utah Jazz,UTA,104,/boxscores/201912300UTA.html,Vivint Smart Home Arena,18306.0,,2020,1,23,2:09
201912300POR,2019-12-30,10:00p,Phoenix Suns,PHO,122,Portland Trail Blazers,POR,116,/boxscores/201912300POR.html,Moda Center,19896.0,,2020,0,-6,2:07
201912310CHO,2019-12-31,3:00p,Boston Celtics,BOS,109,Charlotte Hornets,CHO,92,/boxscores/201912310CHO.html,Spectrum Center,19216.0,,2020,0,-17,1:57
201912310IND,2019-12-31,3:00p,Philadelphia 76ers,PHI,97,Indiana Pacers,IND,115,/boxscores/201912310IND.html,Bankers Life Fieldhouse,17923.0,,2020,1,18,2:08
201912310SAC,2019-12-31,5:00p,Los Angeles Clippers,LAC,105,Sacramento Kings,SAC,87,/boxscores/201912310SAC.html,Golden 1 Center,16231.0,,2020,0,-18,2:10
201912310HOU,2019-12-31,7:00p,Denver Nuggets,DEN,104,Houston Rockets,HOU,130,/boxscores/201912310HOU.html,Toyota Center,18055.0,,2020,1,26,2:13
201912310SAS,2019-12-31,7:00p,Golden State Warriors,GSW,113,San Antonio Spurs,SAS,117,/boxscores/201912310SAS.html,AT&T Center,18354.0,OT,2020,1,4,2:24
201912310TOR,2019-12-31,7:00p,Cleveland Cavaliers,CLE,97,Toronto Raptors,TOR,117,/boxscores/201912310TOR.html,Scotiabank Arena,19800.0,,2020,1,20,2:05
201912310OKC,2019-12-31,8:00p,Dallas Mavericks,DAL,101,Oklahoma City Thunder,OKC,106,/boxscores/201912310OKC.html,Chesapeake Energy Arena,18203.0,,2020,1,5,2:19
202002010LAC,2020-02-01,3:30p,Minnesota Timberwolves,MIN,106,Los Angeles Clippers,LAC,118,/boxscores/202002010LAC.html,STAPLES Center,19068.0,,2020,1,12,2:15
202002010IND,2020-02-01,7:00p,New York Knicks,NYK,92,Indiana Pacers,IND,85,/boxscores/202002010IND.html,Bankers Life Fieldhouse,17923.0,,2020,0,-7,2:12
202002010ORL,2020-02-01,7:00p,Miami Heat,MIA,102,Orlando Magic,ORL,89,/boxscores/202002010ORL.html,Amway Center,18846.0,,2020,0,-13,2:05
202002010CLE,2020-02-01,8:00p,Golden State Warriors,GSW,131,Cleveland Cavaliers,CLE,112,/boxscores/202002010CLE.html,Rocket Mortgage Fieldhouse,18410.0,,2020,0,-19,1:58
202002010WAS,2020-02-01,8:00p,Brooklyn Nets,BRK,107,Washington Wizards,WAS,113,/boxscores/202002010WAS.html,Capital One Arena,18196.0,,2020,1,6,2:16
202002010BOS,2020-02-01,8:30p,Philadelphia 76ers,PHI,95,Boston Celtics,BOS,116,/boxscores/202002010BOS.html,TD Garden,19156.0,,2020,1,21,2:21
202002010DAL,2020-02-01,8:30p,Atlanta Hawks,ATL,100,Dallas Mavericks,DAL,123,/boxscores/202002010DAL.html,American Airlines Center,20328.0,,2020,1,23,2:03
202002010SAS,2020-02-01,9:00p,Charlotte Hornets,CHO,90,San Antonio Spurs,SAS,114,/boxscores/202002010SAS.html,AT&T Center,18615.0,,2020,1,24,1:59
202002010SAC,2020-02-01,10:00p,Los Angeles Lakers,LAL,129,Sacramento Kings,SAC,113,/boxscores/202002010SAC.html,Golden 1 Center,17583.0,,2020,0,-16,2:13
202002010POR,2020-02-01,10:30p,Utah Jazz,UTA,107,Portland Trail Blazers,POR,124,/boxscores/202002010POR.html,Moda Center,19603.0,,2020,1,17,2:08
202002020DET,2020-02-02,12:30p,Denver Nuggets,DEN,123,Detroit Pistons,DET,128,/boxscores/202002020DET.html,Little Caesars Arena,15488.0,OT,2020,1,5,2:28
202002020HOU,2020-02-02,2:00p,New Orleans Pelicans,NOP,109,Houston Rockets,HOU,117,/boxscores/202002020HOU.html,Toyota Center,18055.0,,2020,1,8,2:14
202002020MIL,2020-02-02,2:00p,Phoenix Suns,PHO,108,Milwaukee Bucks,MIL,129,/boxscores/202002020MIL.html,Fiserv Forum,17754.0,,2020,1,21,2:09
202002020TOR,2020-02-02,3:00p,Chicago Bulls,CHI,102,Toronto Raptors,TOR,129,/boxscores/202002020TOR.html,Scotiabank Arena,19800.0,,2020,1,27,2:11
202002030CHO,2020-02-03,7:00p,Orlando Magic,ORL,112,Charlotte Hornets,CHO,100,/boxscores/202002030CHO.html,Spectrum Center,12337.0,,2020,0,-12,1:56
202002030CLE,2020-02-03,7:00p,New York Knicks,NYK,139,Cleveland Cavaliers,CLE,134,/boxscores/202002030CLE.html,Rocket Mortgage Fieldhouse,16303.0,OT,2020,0,-5,2:22
202002030IND,2020-02-03,7:00p,Dallas Mavericks,DAL,112,Indiana Pacers,IND,103,/boxscores/202002030IND.html,Bankers Life Fieldhouse,15086.0,,2020,0,-9,2:05
202002030WAS,2020-02-03,7:00p,Golden State Warriors,GSW,125,Washington Wizards,WAS,117,/boxscores/202002030WAS.html,Capital One Arena,17120.0,,2020,0,-8,2:16
202002030ATL,2020-02-03,7:30p,Boston Celtics,BOS,123,Atlanta Hawks,ATL,115,/boxscores/202002030ATL.html,State Farm Arena,16231.0,,2020,0,-8,2:13
202002030BRK,2020-02-03,7:30p,Phoenix Suns,PHO,97,Brooklyn Nets,BRK,119,/boxscores/202002030BRK.html,Barclays Center,14891.0,,2020,1,22,2:10
202002030MIA,2020-02-03,7:30p,Philadelphia 76ers,PHI,106,Miami Heat,MIA,137,/boxscores/202002030MIA.html,AmericanAirlines Arena,19725.0,,2020,1,31,2:13
202002030MEM,2020-02-03,8:00p,Detroit Pistons,DET,82,Memphis Grizzlies,MEM,96,/boxscores/202002030MEM.html,FedEx Forum,14597.0,,2020,1,14,2:03
202002030SAC,2020-02-03,10:00p,Minnesota Timberwolves,MIN,109,Sacramento Kings,SAC,113,/boxscores/202002030SAC.html,Golden 1 Center,15819.0,,2020,1,4,2:23
202002030LAC,2020-02-03,10:30p,San Antonio Spurs,SAS,105,Los Angeles Clippers,LAC,108,/boxscores/202002030LAC.html,STAPLES Center,19068.0,,2020,1,3,2:12
202002040NOP,2020-02-04,7:30p,Milwaukee Bucks,MIL,120,New Orleans Pelicans,NOP,108,/boxscores/202002040NOP.html,Smoothie King Center,15424.0,,2020,0,-12,2:12
202002040HOU,2020-02-04,8:00p,Charlotte Hornets,CHO,110,Houston Rockets,HOU,125,/boxscores/202002040HOU.html,Toyota Center,18055.0,,2020,1,15,2:11
202002040DEN,2020-02-04,9:00p,Portland Trail Blazers,POR,99,Denver Nuggets,DEN,127,/boxscores/202002040DEN.html,Pepsi Center,19520.0,,2020,1,28,2:18
202002040LAL,2020-02-04,10:00p,San Antonio Spurs,SAS,102,Los Angeles Lakers,LAL,129,/boxscores/202002040LAL.html,STAPLES Center,18997.0,,2020,1,27,2:06
202002050DET,2020-02-05,7:00p,Phoenix Suns,PHO,108,Detroit Pistons,DET,116,/boxscores/202002050DET.html,Little Caesars Arena,13707.0,,2020,1,8,2:07
202002050BOS,2020-02-05,7:30p,Orlando Magic,ORL,100,Boston Celtics,BOS,116,/boxscores/202002050BOS.html,TD Garden,19156.0,,2020,1,16,2:10
202002050BRK,2020-02-05,7:30p,Golden State Warriors,GSW,88,Brooklyn Nets,BRK,129,/boxscores/202002050BRK.html,Barclays Center,14352.0,,2020,1,41,1:58
202002050TOR,2020-02-05,7:30p,Indiana Pacers,IND,118,Toronto Raptors,TOR,119,/boxscores/202002050TOR.html,Scotiabank Arena,19800.0,,2020,1,1,2:11
202002050MIN,2020-02-05,8:00p,Atlanta Hawks,ATL,127,Minnesota Timberwolves,MIN,120,/boxscores/202002050MIN.html,Target Center,10779.0,,2020,0,-7,2:17
202002050OKC,2020-02-05,8:00p,Cleveland Cavaliers,CLE,103,Oklahoma City Thunder,OKC,109,/boxscores/202002050OKC.html,Chesapeake Energy Arena,18203.0,,2020,1,6,2:12
202002050DAL,2020-02-05,8:30p,Memphis Grizzlies,MEM,121,Dallas Mavericks,DAL,107,/boxscores/202002050DAL.html,American Airlines Center,20069.0,,2020,0,-14,2:08
202002050UTA,2020-02-05,9:00p,Denver Nuggets,DEN,98,Utah Jazz,UTA,95,/boxscores/202002050UTA.html,Vivint Smart Home Arena,18306.0,,2020,0,-3,2:08
202002050LAC,2020-02-05,10:00p,Miami Heat,MIA,111,Los Angeles Clippers,LAC,128,/boxscores/202002050LAC.html,STAPLES Center,19068.0,,2020,1,17,2:13
202002060NYK,2020-02-06,7:30p,Orlando Magic,ORL,103,New York Knicks,NYK,105,/boxscores/202002060NYK.html,Madison Square Garden (IV),18895.0,,2020,1,2,2:11
202002060CHI,2020-02-06,8:00p,New Orleans Pelicans,NOP,125,Chicago Bulls,CHI,119,/boxscores/202002060CHI.html,United Center,18247.0,,2020,0,-6,2:02
202002060MIL,2020-02-06,8:00p,Philadelphia 76ers,PHI,101,Milwaukee Bucks,MIL,112,/boxscores/202002060MIL.html,Fiserv Forum,17928.0,,2020,1,11,2:13
202002060POR,2020-02-06,10:00p,San Antonio Spurs,SAS,117,Portland Trail Blazers,POR,125,/boxscores/202002060POR.html,Moda Center,19653.0,,2020,1,8,2:00
202002060LAL,2020-02-06,10:30p,Houston Rockets,HOU,121,Los Angeles Lakers,LAL,111,/boxscores/202002060LAL.html,STAPLES Center,18997.0,,2020,0,-10,2:20
202002070PHI,2020-02-07,7:00p,Memphis Grizzlies,MEM,107,Philadelphia 76ers,PHI,119,/boxscores/202002070PHI.html,Wells Fargo Center,20779.0,,2020,1,12,2:11
202002070WAS,2020-02-07,7:00p,Dallas Mavericks,DAL,118,Washington Wizards,WAS,119,/boxscores/202002070WAS.html,Capital One Arena,20476.0,,2020,1,1,2:12
202002070BOS,2020-02-07,7:30p,Atlanta Hawks,ATL,107,Boston Celtics,BOS,112,/boxscores/202002070BOS.html,TD Garden,19156.0,,2020,1,5,2:11
202002070IND,2020-02-07,8:00p,Toronto Raptors,TOR,115,Indiana Pacers,IND,106,/boxscores/202002070IND.html,Bankers Life Fieldhouse,17028.0,,2020,0,-9,2:11
202002070OKC,2020-02-07,8:00p,Detroit Pistons,DET,101,Oklahoma City Thunder,OKC,108,/boxscores/202002070OKC.html,Chesapeake Energy Arena,18203.0,,2020,1,7,2:20
202002070PHO,2020-02-07,9:00p,Houston Rockets,HOU,91,Phoenix Suns,PHO,127,/boxscores/202002070PHO.html,Talking Stick Resort Arena,17043.0,,2020,1,36,2:07
202002070SAC,2020-02-07,10:00p,Miami Heat,MIA,97,Sacramento Kings,SAC,105,/boxscores/202002070SAC.html,Golden 1 Center,16760.0,,2020,1,8,2:14
202002070UTA,2020-02-07,10:30p,Portland Trail Blazers,POR,114,Utah Jazz,UTA,117,/boxscores/202002070UTA.html,Vivint Smart Home Arena,18306.0,,2020,1,3,2:22
202002080ORL,2020-02-08,5:00p,Milwaukee Bucks,MIL,111,Orlando Magic,ORL,95,/boxscores/202002080ORL.html,Amway Center,16632.0,,2020,0,-16,1:59
202002080CHO,2020-02-08,7:00p,Dallas Mavericks,DAL,116,Charlotte Hornets,CHO,100,/boxscores/202002080CHO.html,Spectrum Center,19370.0,,2020,0,-16,2:01
202002080DET,2020-02-08,7:00p,New York Knicks,NYK,95,Detroit Pistons,DET,92,/boxscores/202002080DET.html,Little Caesars Arena,15980.0,,2020,0,-3,2:12
202002080IND,2020-02-08,7:30p,New Orleans Pelicans,NOP,124,Indiana Pacers,IND,117,/boxscores/202002080IND.html,Bankers Life Fieldhouse,17923.0,,2020,0,-7,2:11
202002080TOR,2020-02-08,7:30p,Brooklyn Nets,BRK,118,Toronto Raptors,TOR,119,/boxscores/202002080TOR.html,Scotiabank Arena,19800.0,,2020,1,1,2:05
202002080MIN,2020-02-08,8:00p,Los Angeles Clippers,LAC,115,Minnesota Timberwolves,MIN,142,/boxscores/202002080MIN.html,Target Center,18978.0,,2020,1,27,2:08
202002080GSW,2020-02-08,8:30p,Los Angeles Lakers,LAL,125,Golden State Warriors,GSW,120,/boxscores/202002080GSW.html,Chase Center,18064.0,,2020,0,-5,2:33
202002080PHO,2020-02-08,9:00p,Denver Nuggets,DEN,117,Phoenix Suns,PHO,108,/boxscores/202002080PHO.html,Talking Stick Resort Arena,16843.0,,2020,0,-9,2:15
202002080SAC,2020-02-08,10:00p,San Antonio Spurs,SAS,102,Sacramento Kings,SAC,122,/boxscores/202002080SAC.html,Golden 1 Center,16756.0,,2020,1,20,2:05
202002090OKC,2020-02-09,3:30p,Boston Celtics,BOS,112,Oklahoma City Thunder,OKC,111,/boxscores/202002090OKC.html,Chesapeake Energy Arena,18203.0,,2020,0,-1,2:16
202002090ATL,2020-02-09,6:00p,New York Knicks,NYK,135,Atlanta Hawks,ATL,140,/boxscores/202002090ATL.html,State Farm Arena,16309.0,2OT,2020,1,5,2:55
202002090PHI,2020-02-09,6:00p,Chicago Bulls,CHI,111,Philadelphia 76ers,PHI,118,/boxscores/202002090PHI.html,Wells Fargo Center,21018.0,,2020,1,7,2:19
202002090WAS,2020-02-09,6:00p,Memphis Grizzlies,MEM,106,Washington Wizards,WAS,99,/boxscores/202002090WAS.html,Capital One Arena,17251.0,,2020,0,-7,2:13
202002090HOU,2020-02-09,7:00p,Utah Jazz,UTA,114,Houston Rockets,HOU,113,/boxscores/202002090HOU.html,Toyota Center,18055.0,,2020,0,-1,2:10
202002090CLE,2020-02-09,7:30p,Los Angeles Clippers,LAC,133,Cleveland Cavaliers,CLE,92,/boxscores/202002090CLE.html,Rocket Mortgage Fieldhouse,17240.0,,2020,0,-41,2:07
202002090POR,2020-02-09,9:00p,Miami Heat,MIA,109,Portland Trail Blazers,POR,115,/boxscores/202002090POR.html,Moda Center,19726.0,,2020,1,6,2:15
202002100DET,2020-02-10,7:00p,Charlotte Hornets,CHO,87,Detroit Pistons,DET,76,/boxscores/202002100DET.html,Little Caesars Arena,13941.0,,2020,0,-11,2:03
202002100IND,2020-02-10,7:00p,Brooklyn Nets,BRK,106,Indiana Pacers,IND,105,/boxscores/202002100IND.html,Bankers Life Fieldhouse,16761.0,,2020,0,-1,2:11
202002100ORL,2020-02-10,7:00p,Atlanta Hawks,ATL,126,Orlando Magic,ORL,135,/boxscores/202002100ORL.html,Amway Center,17076.0,,2020,1,9,2:04
202002100TOR,2020-02-10,7:30p,Minnesota Timberwolves,MIN,126,Toronto Raptors,TOR,137,/boxscores/202002100TOR.html,Scotiabank Arena,19800.0,,2020,1,11,2:27
202002100MIL,2020-02-10,8:00p,Sacramento Kings,SAC,111,Milwaukee Bucks,MIL,123,/boxscores/202002100MIL.html,Fiserv Forum,17463.0,,2020,1,12,2:10
202002100DAL,2020-02-10,8:30p,Utah Jazz,UTA,123,Dallas Mavericks,DAL,119,/boxscores/202002100DAL.html,American Airlines Center,19793.0,,2020,0,-4,2:22
202002100DEN,2020-02-10,9:00p,San Antonio Spurs,SAS,120,Denver Nuggets,DEN,127,/boxscores/202002100DEN.html,Pepsi Center,19520.0,,2020,1,7,2:14
202002100GSW,2020-02-10,10:30p,Miami Heat,MIA,113,Golden State Warriors,GSW,101,/boxscores/202002100GSW.html,Chase Center,18064.0,,2020,0,-12,2:10
202002100LAL,2020-02-10,10:30p,Phoenix Suns,PHO,100,Los Angeles Lakers,LAL,125,/boxscores/202002100LAL.html,STAPLES Center,18997.0,,2020,1,25,2:16
202002110PHI,2020-02-11,7:00p,Los Angeles Clippers,LAC,103,Philadelphia 76ers,PHI,110,/boxscores/202002110PHI.html,Wells Fargo Center,20730.0,,2020,1,7,2:19
202002110WAS,2020-02-11,7:00p,Chicago Bulls,CHI,114,Washington Wizards,WAS,126,/boxscores/202002110WAS.html,Capital One Arena,15135.0,,2020,1,12,2:05
202002110NOP,2020-02-11,8:00p,Portland Trail Blazers,POR,117,New Orleans Pelicans,NOP,138,/boxscores/202002110NOP.html,Smoothie King Center,15739.0,,2020,1,21,2:07
202002110OKC,2020-02-11,8:00p,San Antonio Spurs,SAS,114,Oklahoma City Thunder,OKC,106,/boxscores/202002110OKC.html,Chesapeake Energy Arena,18203.0,,2020,0,-8,2:16
202002110HOU,2020-02-11,9:30p,Boston Celtics,BOS,105,Houston Rockets,HOU,116,/boxscores/202002110HOU.html,Toyota Center,18055.0,,2020,1,11,2:28
202002120CLE,2020-02-12,7:00p,Atlanta Hawks,ATL,105,Cleveland Cavaliers,CLE,127,/boxscores/202002120CLE.html,Rocket Mortgage Fieldhouse,16200.0,,2020,1,22,2:19
202002120ORL,2020-02-12,7:00p,Detroit Pistons,DET,112,Orlando Magic,ORL,116,/boxscores/202002120ORL.html,Amway Center,16607.0,OT,2020,1,4,2:27
202002120BRK,2020-02-12,7:30p,Toronto Raptors,TOR,91,Brooklyn Nets,BRK,101,/boxscores/202002120BRK.html,Barclays Center,15823.0,,2020,1,10,2:10
202002120IND,2020-02-12,7:30p,Milwaukee Bucks,MIL,111,Indiana Pacers,IND,118,/boxscores/202002120IND.html,Bankers Life Fieldhouse,17018.0,,2020,1,7,2:19
202002120NYK,2020-02-12,7:30p,Washington Wizards,WAS,114,New York Knicks,NYK,96,/boxscores/202002120NYK.html,Madison Square Garden (IV),18835.0,,2020,0,-18,2:15
202002120MEM,2020-02-12,8:00p,Portland Trail Blazers,POR,104,Memphis Grizzlies,MEM,111,/boxscores/202002120MEM.html,FedEx Forum,16889.0,,2020,1,7,2:11
202002120MIN,2020-02-12,8:00p,Charlotte Hornets,CHO,115,Minnesota Timberwolves,MIN,108,/boxscores/202002120MIN.html,Target Center,18978.0,,2020,0,-7,2:24
202002120DAL,2020-02-12,8:30p,Sacramento Kings,SAC,111,Dallas Mavericks,DAL,130,/boxscores/202002120DAL.html,American Airlines Center,19842.0,,2020,1,19,2:10
202002120PHO,2020-02-12,9:00p,Golden State Warriors,GSW,106,Phoenix Suns,PHO,112,/boxscores/202002120PHO.html,Talking Stick Resort Arena,15216.0,,2020,1,6,2:11
202002120UTA,2020-02-12,9:00p,Miami Heat,MIA,101,Utah Jazz,UTA,116,/boxscores/202002120UTA.html,Vivint Smart Home Arena,18306.0,,2020,1,15,2:11
202002120DEN,2020-02-12,10:00p,Los Angeles Lakers,LAL,120,Denver Nuggets,DEN,116,/boxscores/202002120DEN.html,Pepsi Center,19860.0,OT,2020,0,-4,2:41
202002130BOS,2020-02-13,8:00p,Los Angeles Clippers,LAC,133,Boston Celtics,BOS,141,/boxscores/202002130BOS.html,TD Garden,19156.0,2OT,2020,1,8,3:08
202002130NOP,2020-02-13,8:00p,Oklahoma City Thunder,OKC,123,New Orleans Pelicans,NOP,118,/boxscores/202002130NOP.html,Smoothie King Center,17865.0,,2020,0,-5,2:17
202002200DET,2020-02-20,7:00p,Milwaukee Bucks,MIL,126,Detroit Pistons,DET,106,/boxscores/202002200DET.html,Little Caesars Arena,16097.0,,2020,0,-20,2:06
202002200ATL,2020-02-20,7:30p,Miami Heat,MIA,124,Atlanta Hawks,ATL,129,/boxscores/202002200ATL.html,State Farm Arena,17356.0,,2020,1,5,2:27
202002200CHI,2020-02-20,8:00p,Charlotte Hornets,CHO,103,Chicago Bulls,CHI,93,/boxscores/202002200CHI.html,United Center,17463.0,,2020,0,-10,2:11
202002200PHI,2020-02-20,8:00p,Brooklyn Nets,BRK,104,Philadelphia 76ers,PHI,112,/boxscores/202002200PHI.html,Wells Fargo Center,20806.0,OT,2020,1,8,2:43
202002200SAC,2020-02-20,10:00p,Memphis Grizzlies,MEM,125,Sacramento Kings,SAC,129,/boxscores/202002200SAC.html,Golden 1 Center,17078.0,,2020,1,4,2:29
202002200GSW,2020-02-20,10:30p,Houston Rockets,HOU,135,Golden State Warriors,GSW,105,/boxscores/202002200GSW.html,Chase Center,18064.0,,2020,0,-30,2:10
202002210ORL,2020-02-21,7:00p,Dallas Mavericks,DAL,122,Orlando Magic,ORL,106,/boxscores/202002210ORL.html,Amway Center,18846.0,,2020,0,-16,2:10
